Date,close_stock,volume_stock,close_sp500,volume_sp500,m2_supply,fed_rate,google_trend,ma14,rsi14,ma30,rsi30,ma50,rsi50,ma200,rsi200,volume_stock_pct_change_1d,next_day_pct_change,last_positive
2016-01-26,2.069999933242798,11097400,1903.6300048828125,4357940000,12340.1,0.24,48.193548387096776,1.0420980256456458,42.27978436291874,1.179227079959336,45.81484860044504,1.1398067911058118,47.70321267132101,1.045579735525832,47.84614595698522,-0.15163329740308384,0.028985595716481738,False
2016-01-27,2.130000114440918,10833200,1882.949951171875,4754040000,12340.1,0.24,48.16129032258065,0.9999999440332004,44.628260696075586,1.1424099468076612,47.037975957027186,1.1089201206017372,48.513212071063265,1.0146008766863357,48.09088155486053,-0.023807378304828153,-0.02347426668941155,True
2016-01-28,2.0799999237060547,7118400,1893.3599853515625,4693010000,12340.1,0.24,48.12903225806452,1.0171703630499396,43.05610076890734,1.16570516347415,46.14010824653507,1.1364423407570157,47.882573980694445,1.0375721451208095,47.902618108154456,-0.342908835801056,0.05769236941309597,False
2016-01-29,2.200000047683716,11998100,1940.239990234375,5497570000,12340.1,0.24,48.096774193548384,0.9636363371766873,47.808182473422846,1.0996969410933088,48.57709744872445,1.0763636052312937,49.49053994598175,0.979840879985617,48.389949629504876,0.6855051697010563,-0.027272700672307915,True
2016-02-01,2.140000104904175,8816100,1939.3800048828125,4322530000,12552.3,0.38,48.0,0.9839785905856147,45.75227658359064,1.1242990076328478,47.46622243872981,1.108037321641465,48.72357397320689,1.005607419764075,48.16355132656136,-0.2652086580375226,-0.07009349907211726,False
2016-02-02,1.9900000095367432,11224100,1903.030029296875,4463190000,12552.3,0.38,47.96551724137931,1.0437903727331301,41.00481718108117,1.1994974799316054,44.81572137552535,1.1902512440597532,46.87060114317844,1.0799246100089077,47.60395016515929,0.2731366477240502,0.040200966493803225,False
2016-02-03,2.069999933242798,9978600,1912.530029296875,5172950000,12552.3,0.38,47.93103448275862,0.9972395027249731,44.32304894527012,1.1470209674365899,46.46503088711533,1.143574908182929,47.94790955730633,1.0371739386831162,47.92824295600875,-0.11096658083944366,0.009661826846140142,True
2016-02-04,2.0899999141693115,8284800,1915.449951171875,5193320000,12552.3,0.38,47.89655172413793,0.9835953832839561,45.15359368843669,1.1290271551928197,46.87565424852502,1.1313875973281147,48.21577492322635,1.0266268287076514,48.00909352212847,-0.16974325055619022,-0.052631530915419056,True
2016-02-05,1.9800000190734863,7914400,1880.050048828125,4929940000,12552.3,0.38,47.86206896551724,1.0364357685388421,41.487898117039876,1.1784511630852905,44.9155085017697,1.1918181608005662,46.862335170091825,1.0829040219528119,47.60055551797907,-0.04470838161452295,-0.02525256113329255,False
2016-02-08,1.9299999475479126,11589000,1853.43994140625,5636460000,12552.3,0.38,47.758620689655174,1.062546279081343,39.902187910234716,1.1934369890046825,44.049379797454655,1.2184456195310036,46.26004180756748,1.1099223017918516,47.41622755265343,0.4642929343980593,-0.015544027049267939,False
2016-02-09,1.899999976158142,14991500,1852.2099609375,5183220000,12552.3,0.38,47.724137931034484,1.0830827092435644,38.940489942104094,1.1943859743785772,43.52838648141963,1.2326315833723118,45.898872936301856,1.1263947427447814,47.305763645618256,0.29359737682284925,-0.03157891764865317,False
2016-02-10,1.840000033378601,9466100,1851.8599853515625,4471170000,12552.3,0.38,47.689655172413794,1.1086956252125901,37.018818140517276,1.2123188134909584,42.48866108601837,1.2674999667963263,45.17901798236616,1.1617662750965514,47.085275405353656,-0.36856885568488806,0.010869554654186597,False
2016-02-11,1.8600000143051147,7858300,1829.0799560546875,5500800000,12552.3,0.38,47.6551724137931,1.0906297864257555,38.115109178185655,1.1788530327430529,42.958489311317855,1.2484946052349157,45.46991003762065,1.1480644994033447,47.16777009248338,-0.1698481951384414,-0.016129016752173708,True
2016-02-12,1.8300000429153442,9957300,1864.780029296875,4696920000,12552.3,0.38,47.62068965517241,1.0971896703785051,37.07268368037519,1.177231297653451,42.42074181138137,1.26338794095792,45.10358944091614,1.1656557025390861,47.0571730657619,0.267106117099118,0.0,False
2016-02-16,1.8300000429153442,11853400,1895.5799560546875,4570670000,12552.3,0.38,47.48275862068966,1.087821993380097,37.07268368037519,1.1582877672662981,42.42074181138137,1.2585791985787647,45.103589440916146,1.1644808393219714,47.0571730657619,0.19042310666546158,0.03825132874384085,False
2016-02-17,1.899999976158142,13770200,1926.8199462890625,5011540000,12552.3,0.38,47.44827586206897,1.0390977568620745,41.40903686162059,1.1003508894111094,44.16596787631027,1.2087368501956444,46.15746034280955,1.1205000067447364,47.348139207187415,0.16170887677797086,0.005263152941442195,True
2016-02-18,1.909999966621399,10823400,1917.8299560546875,4436490000,12552.3,0.38,47.41379310344828,1.0272999442284187,42.023679561930145,1.0799302086809621,44.41495038562498,1.1985340452686988,46.30771613641597,1.1135863996802946,47.389652327553925,-0.21399834425062814,0.0,True
2016-02-19,1.909999966621399,7784100,1917.780029296875,4142850000,12552.3,0.38,47.37931034482759,1.0164547652407496,42.02367956193014,1.0694590038934004,44.414950385624984,1.1938220040504945,46.30771613641596,1.1126178132634506,47.389652327553925,-0.280808248794279,0.05235603434001512,False
2016-02-22,2.009999990463257,9895500,1945.5,4054710000,12552.3,0.38,47.275862068965516,0.9612651016862023,48.31221996199906,1.0117744636936146,46.94674745739515,1.1306467643692566,47.823811117452045,1.0565671623954354,47.805325697556675,0.2712452306625044,-0.019900478628265272,True
2016-02-23,1.9700000286102295,6710600,1921.27001953125,3890650000,12552.3,0.38,47.241379310344826,0.9800579934599313,46.15562778239916,1.0294416059455702,46.07828719144657,1.1497461701444514,47.27891286861573,1.0771319573596245,47.65396383807147,-0.3218533676923854,0.0253806860863639,False
2016-02-24,2.0199999809265137,6906200,1929.800048828125,4317250000,12552.3,0.38,47.206896551724135,0.9540311228648511,49.207758352053446,0.9986798751347596,47.33800996470965,1.1170297069552366,48.03413263389646,1.0497524787270431,47.86135338322764,0.02914791523857785,0.0049504903750889895,True
2016-02-25,2.0299999713897705,5614400,1951.699951171875,4118210000,12552.3,0.38,47.172413793103445,0.9472202792571186,49.820397418725236,0.9878489421359667,47.5913289277184,1.1082758719102626,48.1856084542418,1.0438670034789148,47.90284152748152,-0.18704931800411229,0.01970441498363318,True
2016-02-26,2.069999933242798,7911500,1948.050048828125,4348510000,12552.3,0.38,47.13793103448276,0.932022109810994,52.298851176745366,0.965861539384735,48.61414436815693,1.0842512372139395,48.7948266817826,1.0230193505477696,48.06896391095965,0.4091443431176973,0.03381650913955192,True
2016-02-29,2.140000104904175,11400300,1932.22998046875,4588180000,12552.3,0.38,47.03448275862069,0.9085446827192393,56.36097239454869,0.9331775201148954,50.367706885361144,1.0467289173089762,49.84782032891913,0.9890186377030443,48.35858401578162,0.4409783226948114,0.01869157004308586,True
2016-03-01,2.180000066757202,9011200,1978.3499755859375,4819750000,12616.6,0.36,47.0,0.9010484691051325,58.53398143776484,0.9183485930333146,51.34912051686845,1.0242201498034194,50.442057175325935,0.9705274882395665,48.523456615885465,-0.2095646605791076,0.06422012027451385,True
2016-03-02,2.319999933242798,10845700,1986.449951171875,4666610000,12616.6,0.36,46.903225806451616,0.8614532273457016,65.0868090167535,0.8682471472411184,54.59953920917051,0.9603448529589339,52.45404482185084,0.9119612284620409,49.09513868049849,0.20357998934659083,0.06034487453992665,True
2016-03-03,2.4600000381469727,22092400,1993.4000244140625,5081700000,12616.6,0.36,46.806451612903224,0.8298490011535471,70.16438888863183,0.8277777621631919,57.53454137750458,0.9057723414681235,54.34539227528914,0.8602845353667788,49.65704197643535,1.0369731783102982,-0.036585427313929775,True
2016-03-04,2.369999885559082,15449000,1999.989990234375,6049930000,12616.6,0.36,46.70967741935484,0.87763716973133,63.746084607332996,0.8631505306574115,55.16298179218529,0.9388186077159095,52.96334792058725,0.8931434985664705,49.305409728590135,-0.3007097463381072,0.042194155223580276,False
2016-03-07,2.4700000286102295,8754300,2001.760009765625,4968180000,12616.6,0.36,46.41935483870968,0.8606130574476938,67.32284503535112,0.8342779905258699,57.191219594121776,0.8983805538859284,54.281550173587654,0.857287435360332,49.703134887076736,-0.4333419638811573,-0.06882594102219408,True
2016-03-08,2.299999952316284,10026900,1979.260009765625,4641650000,12616.6,0.36,46.32258064516129,0.9366459774127566,57.02325140059563,0.8985507415388095,52.97678336293896,0.9601739305034706,51.765007232024104,0.9206956668147972,49.04570739192987,0.1453685617353757,-0.01739128812274282,False
2016-03-09,2.259999990463257,13082400,1989.260009765625,4038120000,12616.6,0.36,46.225806451612904,0.9642857142857143,54.89517626465118,0.9172566401244897,52.043295583924134,0.9713274344778796,51.1951509804821,0.9369469021250586,48.892776169683984,0.3047302755587469,0.0,False
2016-03-10,2.259999990463257,9603500,1989.5699462890625,4376790000,12616.6,0.36,46.12903225806452,0.9753476619885836,54.89517626465118,0.9191740424337951,52.04329558392414,0.964778761799478,51.1951509804821,0.9370353976162572,48.89277616968399,-0.26592215495627713,0.11504424405327618,False
2016-03-11,2.5199999809265137,21382400,2022.18994140625,4078620000,12616.6,0.36,46.03225806451613,0.8891723390871233,64.7984696796996,0.830158734739082,57.279532803897425,0.8614285748075196,54.579263637312,0.8408333356197549,49.91805950369276,1.2265215806737126,0.0793650988878909,True
2016-03-14,2.7200000286102295,33848000,2019.6400146484375,3487850000,12616.6,0.36,45.74193548387097,0.8434873830805131,70.21578658762955,0.7754901861099499,60.694621513165245,0.7961764593736937,56.923763864328414,0.7798345469306369,50.68293806703732,0.5829841364860819,-0.08455882965229367,True
2016-03-15,2.490000009536743,21573600,2015.9300537109375,3560280000,12616.6,0.36,45.645161290322584,0.9348823806468459,58.975513009762025,0.8518072223977114,55.42374442818825,0.8666666612408088,53.67273001478171,0.8522891494077309,49.80381705008454,-0.3626329472937839,0.056224941513241866,False
2016-03-16,2.630000114440918,13015700,2027.219970703125,4057020000,12616.6,0.36,45.54838709677419,0.901412238267307,62.87163960488948,0.814575374716028,57.73494615683863,0.8194676439712738,55.25981460798071,0.8076425468814308,50.33086590858663,-0.39668390996403013,0.06463871881294758,True
2016-03-17,2.799999952316284,29000800,2040.5899658203125,4530480000,12616.6,0.36,45.45161290322581,0.8653061391313295,66.97330178586506,0.7738095355682635,60.319328050706034,0.7700714404254545,57.08161507141223,0.7595000096218928,50.95926310141065,1.2281398618591393,0.046428613091002324,True
2016-03-18,2.930000066757202,26330500,2049.580078125,6503140000,12616.6,0.36,45.354838709677416,0.8461725803830662,69.72742515183708,0.7490329753501506,62.15019744842575,0.7387713135423133,58.40330920535026,0.7269112432340593,51.4315156874187,-0.09207677029599182,-0.04436863873003127,True
2016-03-21,2.799999952316284,13464900,2051.60009765625,3376600000,12616.6,0.36,45.064516129032256,0.9012755236064383,63.98153194966203,0.7935714416885054,59.318842778926516,0.7767857266628014,56.62395775165405,0.7615000098773413,50.93852283435556,-0.4886196616091605,-0.003571425226269853,False
2016-03-22,2.7899999618530273,10315800,2049.800048828125,3418460000,12616.6,0.36,44.96774193548387,0.9165386697849652,63.547727025604416,0.8066905723310706,59.10457740828014,0.7842293995235731,56.48886969862728,0.7650537708676077,50.90080309308467,-0.23387474099324912,-0.039426486236496916,False
2016-03-23,2.680000066757202,10167100,2036.7099609375,3639510000,12616.6,0.36,44.87096774193549,0.9600212975397071,58.82312427077818,0.8495024672912107,56.77110533080834,0.8189552026624594,55.015643188269046,0.7971454996047858,50.48749322855851,-0.01441478120940698,0.04104473595365432,False
2016-03-24,2.7899999618530273,10040200,2035.93994140625,3407720000,12616.6,0.36,44.774193548387096,0.932923721337826,61.875604938688156,0.8273596289944797,58.467372121794185,0.7895340591626739,56.18174283699477,0.766612910896054,50.88827983640822,-0.012481435217515324,-0.00358422602149977,True
2016-03-28,2.7799999713897705,7683700,2037.050048828125,2809090000,12616.6,0.36,44.38709677419355,0.9442446140341925,61.429773752439765,0.8413669146191328,58.25240873869757,0.7961870565296459,56.04696840355564,0.7701978469001081,50.850671924879954,-0.23470647995059857,0.028776951269557483,False
2016-03-29,2.859999895095825,13616200,2055.010009765625,3822330000,12616.6,0.36,44.29032258064516,0.9318182145679879,63.68412786220641,0.8298368580520473,59.485167796815375,0.7784615640476107,56.89116291833767,0.7495979268503429,51.14098929502824,0.7720889675546938,0.0,True
2016-03-30,2.859999895095825,14945900,2063.949951171875,3590310000,12616.6,0.36,44.193548387096776,0.9468032277208458,63.68412786220641,0.8418415187741994,59.485167796815375,0.784265759531179,56.891162918337656,0.7505594652637871,51.14098929502824,0.09765573361143343,-0.0034965002902287434,False
2016-03-31,2.8499999046325684,9071500,2059.739990234375,3715280000,12616.6,0.36,44.096774193548384,0.9649123070144948,63.149051017862355,0.8559064565928428,59.25112251595114,0.793333355362653,56.74929896660312,0.754122829366076,51.10287704061485,-0.39304424624813494,-0.00701753740202038,False
2016-04-01,2.8299999237060547,8257700,2072.780029296875,3749990000,12697.0,0.37,44.0,0.9795557988551093,62.02657408492846,0.8727915376285748,58.772690731373956,0.8062190982554162,56.46196488009145,0.760300370981004,51.02644108356817,-0.08970952984622171,0.0,False
2016-04-04,2.8299999237060547,5591100,2066.1298828125,3485710000,12697.0,0.37,44.2,0.9823321718500945,62.026574084928455,0.8836278153893159,58.77269073137394,0.8114487804425993,56.46196488009144,0.7609364132156349,51.026441083568166,-0.3229228477663272,-0.024734959409867696,False
2016-04-05,2.759999990463257,9640200,2045.1700439453125,4154920000,12697.0,0.37,44.266666666666666,1.0142339470962254,57.8524104850801,0.9150966155302004,57.047355399681976,0.837391302507481,55.439006463223436,0.7806702894341092,50.75804318554476,0.7242045393571928,0.014492739851898806,False
2016-04-06,2.799999952316284,12534600,2066.659912109375,3750800000,12697.0,0.37,44.333333333333336,1.0040816349121295,59.52846441862296,0.9119047706224481,57.78001330863653,0.830285724236041,55.90483791901134,0.7699107243744088,50.90634554599086,0.3002427335532458,-0.057142803620318094,True
2016-04-07,2.640000104904175,13479200,2041.9100341796875,3801250000,12697.0,0.37,44.4,1.06060600685007,50.822516099531526,0.9749999555975518,53.970651344731735,0.8849242041177235,53.617075185918154,0.8166098132451088,50.297376796233614,0.0753594051664992,0.03787875024959453,False
2016-04-08,2.740000009536743,8489000,2047.5999755859375,3359530000,12697.0,0.37,44.46666666666667,1.0169447178792839,55.22956084617265,0.9480535196919678,55.852497090438206,0.857080285193867,54.79681057882455,0.787043790401181,50.6680644974907,-0.3702148495459672,0.007299263086460783,True
2016-04-11,2.759999990463257,9045100,2041.989990234375,3567840000,12697.0,0.37,44.666666666666664,1.0085403645555833,56.07734332155554,0.9495169072318776,56.22279433584166,0.8557971011237722,55.03023752667022,0.7815942033273386,50.74190818324892,0.0655083048651195,0.018115924814873674,True
2016-04-12,2.809999942779541,16131900,2061.719970703125,4239740000,12697.0,0.37,44.733333333333334,0.9911032111504554,58.207988106768916,0.9405694080618062,57.15226455010325,0.8449110452627075,55.614936978580374,0.7680960988525871,50.92647320964679,0.783496036528065,-0.0035587155398179027,True
2016-04-13,2.799999952316284,8048000,2082.419921875,4191830000,12697.0,0.37,44.8,0.9977040837831123,57.606113932274226,0.9513095325170732,56.902304531511696,0.852642866588369,55.46775433590283,0.7714285822243109,50.88814704353063,-0.5011127021615557,-0.028571401810159047,False
2016-04-14,2.7200000286102295,8985300,2082.780029296875,3765870000,12697.0,0.37,44.86666666666667,1.0252100597262326,52.894115375889605,0.9841911595735825,54.914660310064846,0.883088220921458,54.294783632561526,0.7948161659102283,50.5820808417795,0.11646371769383701,-0.007352934086817808,False
2016-04-15,2.700000047683716,7487500,2080.72998046875,3701450000,12697.0,0.37,44.93333333333333,1.0306878008796687,51.75436884652294,0.9944444204063576,54.42301190638447,0.894296276228582,54.00345574056232,0.801259242803799,50.50575764456621,-0.166694489889041,0.02222220063700142,False
2016-04-18,2.759999990463257,8938800,2094.340087890625,3316880000,12697.0,0.37,45.13333333333333,1.005693576370389,54.89442275046349,0.9775362301939451,55.655135228952936,0.8797101443391266,54.74676369775965,0.7844565220395949,50.729909016711225,0.1938297161936562,-0.05072467586518947,True
2016-04-19,2.619999885559082,11719900,2100.800048828125,3896830000,12697.0,0.37,45.2,1.0528898946033836,47.1785369932507,1.0316794272178418,52.245866208998436,0.9316030892861238,52.71834864419358,0.8265458349273406,50.19679857952754,0.311126773168658,0.03053441435840476,False
2016-04-20,2.700000047683716,7926100,2102.39990234375,4184880000,12697.0,0.37,45.266666666666666,1.017724844200715,51.383734076125634,1.0060493591794373,53.914667094813694,0.9097036836817761,53.71822164633752,0.8024814647218658,50.49556831746166,-0.3237058336675228,-0.029629689152511185,True
2016-04-21,2.619999885559082,13957200,2091.47998046875,4175290000,12697.0,0.37,45.333333333333336,1.0430752841666189,47.326199389364014,1.0413486387147868,52.033615072880444,0.9429771356572655,52.583535089535104,0.8279962166518822,50.19294738621986,0.7609164658533201,0.5229008335186689,False
2016-04-22,3.990000009536743,143265300,2091.580078125,3790580000,12697.0,0.37,45.4,0.7056927988481062,78.55563668447944,0.6982456077451898,70.35604371166667,0.6299749325869975,65.36698872648937,0.5461779417939582,54.84998996530128,9.264616112114178,-0.13533833598053646,True
2016-04-25,3.450000047683716,80607900,2087.7900390625,3319740000,12697.0,0.37,45.6,0.830434768959023,62.760781383977324,0.8165217231457238,60.87452293915815,0.7377970876859984,58.9723699765243,0.6337970906921457,52.8909174647435,-0.4373522409124889,0.06086957543318405,False
2016-04-26,3.6600000858306885,36336900,2091.699951171875,3557190000,12697.0,0.37,45.666666666666664,0.7995706297389239,65.6530388169202,0.7782331290251184,62.886651087769295,0.7054644612036634,60.50554546343376,0.5997540824783649,53.53949285529222,-0.5492141589099828,0.019125664371920426,True
2016-04-27,3.7300000190734863,24186800,2095.14990234375,4100110000,12697.0,0.37,45.733333333333334,0.8054385240847233,66.58467221141018,0.7747095543975956,63.53333718022586,0.7024128618449353,61.00124482290305,0.590871308842568,53.75279561581665,-0.3343735981880678,-0.032171614842905205,True
2016-04-28,3.609999895095825,20230000,2075.81005859375,4309840000,12697.0,0.37,45.8,0.8494262183588368,63.40941280024588,0.809510636275804,61.628949057448054,0.7352354746778658,59.69071469425309,0.61267314604948,53.33095067634995,-0.16359336497593724,-0.016620483247395845,False
2016-04-29,3.549999952316284,17717800,2065.300048828125,4704720000,12697.0,0.37,45.86666666666667,0.8796780760048315,61.82195743708522,0.8302347469361365,60.688036464774555,0.7569014147221392,59.04353670001138,0.6252676119303047,53.1214584855934,-0.12418190805734053,0.05352114359790017,False
2016-05-02,3.740000009536743,16972800,2081.429931640625,3841110000,12697.0,0.37,46.25806451612903,0.8527501860789614,64.8250508932734,0.795276284102383,62.560530150270864,0.7282352887927905,60.429850275916245,0.5960026702880792,53.70028266839575,-0.04204810981047313,-0.037433183034006445,True
2016-05-03,3.5999999046325684,13784800,2063.3701171875,4173390000,12697.0,0.37,46.516129032258064,0.9017857343904561,61.016483232210526,0.8336111263066166,60.368707603433826,0.7653889050851638,58.93008043298127,0.621694458767956,53.21371005247635,-0.18782993966817496,0.0,False
2016-05-04,3.5999999046325684,8688500,2051.1201171875,4058560000,12697.0,0.37,46.774193548387096,0.9192460498534397,61.016483232210526,0.8411111259754798,60.368707603433826,0.7744444601918449,58.93008043298127,0.624194458767956,53.21371005247635,-0.36970431199582143,0.016666717440995127,False
2016-05-05,3.6600000858306885,21529600,2050.6298828125,4008530000,12697.0,0.37,47.03225806451613,0.9229117606252211,62.12257911654163,0.8362476963999599,60.995452673089076,0.7707103603227718,59.379948961879705,0.6165027157894916,53.396506438445634,1.4779421073833228,0.005464475534834312,True
2016-05-06,3.680000066757202,11839300,2057.139892578125,3796350000,12697.0,0.37,47.29032258064516,0.9357530847277326,62.50448189958509,0.8397644713866073,61.206999414717856,0.7754891127907094,59.5307270064889,0.6157200956861851,53.457425518785115,-0.4500919664090368,-0.008152165990639837,True
2016-05-09,3.6500000953674316,16299400,2058.68994140625,3788620000,12697.0,0.37,48.064516129032256,0.9636007577884722,61.502769525072395,0.8546118447653406,60.69618049199518,0.7905205245731165,59.19441408659017,0.6233698450148636,53.35228839436501,0.3767199074269594,-0.0027397233430072054,False
2016-05-10,3.640000104904175,9415100,2084.389892578125,3600200000,12697.0,0.37,48.32258064516129,0.984693850482305,61.15096725405306,0.8641025360552962,60.522007339129445,0.8009340401265007,59.08088633496544,0.6277884419326655,53.31715899539135,-0.4223652404382984,0.002747250048093175,False
2016-05-11,3.6500000953674316,7540300,2064.4599609375,3821980000,12697.0,0.37,48.58064516129032,1.0021526211066036,61.38881649126271,0.8689497476791204,60.638852534311496,0.8067944969074172,59.16080944233016,0.6288492972530914,53.348030981159525,-0.19912693439262463,-0.016438405378200405,True
2016-05-12,3.5899999141693115,9255800,2064.110107421875,3782390000,12697.0,0.37,48.83870967741935,1.0109431236764295,59.05267683887543,0.8903435669363939,59.54495411625446,0.8273537775166758,58.46170108933689,0.6418941642634981,53.136132849976256,0.2275108417436973,0.022284168255515047,False
2016-05-13,3.6700000762939453,16470100,2046.6099853515625,3579880000,12697.0,0.37,49.096774193548384,0.9931879943357167,61.174223921160596,0.878564922871916,60.527123423584975,0.8159127871352195,59.11897201414737,0.6302315931116131,53.38424991371156,0.7794355971390912,0.0326975158213787,True
2016-05-16,3.7899999618530273,14703800,2066.659912109375,3501360000,12697.0,0.37,49.87096774193549,0.9641914926642386,64.17279746690637,0.8591908622734069,61.960186355478584,0.7975725654317465,60.08566485569775,0.6127308755271316,53.75336815021301,-0.10724282184079026,0.0,True
2016-05-17,3.7899999618530273,20066100,2047.2099609375,4108960000,12697.0,0.37,50.12903225806451,0.9653222869232557,64.17279746690637,0.868249789113837,61.960186355478584,0.80453826435802,60.08566485569775,0.6151847014282217,53.75336815021302,0.3646880398264394,0.01319259968853359,False
2016-05-18,3.8399999141693115,19487500,2047.6300048828125,4101320000,12697.0,0.37,50.38709677419355,0.9570312722782898,65.46179603423361,0.865972241495426,62.56617702869172,0.8020833487777663,60.49098621516803,0.609309907962355,53.906975017877166,-0.028834701312163258,-0.0182291496894319,True
2016-05-19,3.7699999809265137,17696900,2040.0400390625,3846770000,12697.0,0.37,50.64516129032258,0.9789693129539021,62.09358724107421,0.8920424436508964,61.15522445426886,0.8249867389941367,59.626001883956505,0.6227984099441165,53.656216597100105,-0.09188454137267477,0.026525173776789313,False
2016-05-20,3.869999885559082,13799600,2052.320068359375,3507650000,12697.0,0.37,50.903225806451616,0.9560723788133905,64.874101782198,0.8787252606319699,62.40805633167741,0.8119896850385745,60.45039733073983,0.6089147447787562,53.96367761867634,-0.2202250111601467,0.043927669592007224,True
2016-05-23,4.039999961853027,35467000,2048.0400390625,3055480000,12697.0,0.37,51.67741935483871,0.9236209424116609,69.03272596289032,0.8523102367103083,64.42580930028069,0.7853465390474162,61.80334985619683,0.5856806968526623,54.47965489508134,1.570146960781472,0.03960392300071258,True
2016-05-24,4.199999809265137,34283900,2076.06005859375,3627340000,12697.0,0.37,51.935483870967744,0.8986394951325791,72.35062175188202,0.8308730502752145,66.1925752194835,0.7624762211516345,63.01833581787424,0.5658809762741714,54.95718727716977,-0.033357769193898545,-0.004761900436850985,True
2016-05-25,4.179999828338623,24703600,2090.5400390625,3859160000,12697.0,0.37,52.193548387096776,0.9118250486676223,71.32194800360023,0.8458532999395209,65.77019228246887,0.774210553273721,62.76368892482457,0.5712799258107516,54.88485423541716,-0.2794402037107797,0.040669876381672854,False
